Time,VirtualPosition,RealPosition,Recommendation
"2022-07-13 12:16:45","(0.070061,1.138736,1.159312)","(0.110093,1.104594,1.837766)",0.001729
"2022-07-13 12:16:45","(0.072245,1.135364,1.211813)","(0.094591,1.100874,1.748947)",-0.010292
"2022-07-13 12:16:45","(0.072655,1.127157,1.284149)","(0.076853,1.043212,2.024062)",-0.030155
"2022-07-13 12:16:45","(0.069095,1.118276,1.360700)","(0.032674,1.027438,2.143671)",-0.060756
"2022-07-13 12:16:45","(0.063144,1.115605,1.422573)","(0.002272,1.088285,2.055398)",-0.096938
"2022-07-13 12:16:45","(0.053762,1.121046,1.509033)","(-0.042203,1.176698,2.393354)",-0.091674
"2022-07-13 12:16:45","(0.047672,1.133594,1.575728)","(-0.014615,1.261941,2.257930)",-0.084940
"2022-07-13 12:16:45","(0.043146,1.149233,1.658140)","(-0.003153,1.309194,2.501110)",-0.053689
"2022-07-13 12:16:45","(0.041183,1.155948,1.732500)","(0.021106,1.224632,2.493084)",-0.034260
"2022-07-13 12:16:45","(0.040839,1.161504,1.789366)","(0.037332,1.218333,2.371081)",-0.020757
"2022-07-13 12:16:45","(0.041811,1.167736,1.866348)","(0.051752,1.231480,2.653693)",-0.005347
"2022-07-13 12:16:45","(0.044598,1.169958,1.940224)","(0.073108,1.192685,2.695862)",0.012882
"2022-07-13 12:16:45","(0.047072,1.170162,1.995224)","(0.072372,1.172248,2.557764)",0.018864
"2022-07-13 12:16:45","(0.049275,1.167349,2.069294)","(0.071800,1.138577,2.827000)",0.006802
"2022-07-13 12:16:45","(0.051650,1.163669,2.127118)","(0.075945,1.126029,2.718558)",0.015688
"2022-07-13 12:16:46","(0.067721,1.146106,2.285131)","(0.232111,0.966465,3.901269)",0.054080
"2022-07-13 12:16:46","(0.077992,1.142657,2.346837)","(0.183047,1.107380,2.977920)",0.110321
"2022-07-13 12:16:46","(0.093291,1.138624,2.427550)","(0.249778,1.097372,3.253184)",0.120659
"2022-07-13 12:16:46","(0.108534,1.150111,2.491192)","(0.264436,1.267605,3.142049)",0.159528
"2022-07-13 12:16:46","(0.133480,1.155734,2.569855)","(0.388639,1.213248,3.374492)",0.206171
"2022-07-13 12:16:46","(0.158513,1.160900,2.642490)","(0.414551,1.213740,3.385510)",0.224657
"2022-07-13 12:16:46","(0.176431,1.167372,2.700298)","(0.359716,1.233570,3.291596)",0.203956
"2022-07-13 12:16:46","(0.197202,1.174090,2.773813)","(0.409646,1.242805,3.525764)",0.173985
"2022-07-13 12:16:46","(0.208782,1.176470,2.827898)","(0.327238,1.200814,3.381066)",0.126342
"2022-07-13 12:16:46","(0.222006,1.177461,2.900867)","(0.357253,1.187597,3.647204)",0.095456
"2022-07-13 12:16:46","(0.231485,1.173641,2.977630)","(0.328440,1.134568,3.762854)",0.049701
"2022-07-13 12:16:46","(0.236562,1.167717,3.036563)","(0.288513,1.107124,3.639398)",0.019240
"2022-07-13 12:16:46","(0.242041,1.155023,3.118271)","(0.298073,1.025184,3.953954)",0.006500
"2022-07-13 12:16:46","(0.245899,1.146109,3.204705)","(0.285355,1.054933,4.088762)",-0.011065
"2022-07-13 12:16:46","(0.247245,1.141725,3.271189)","(0.261006,1.096883,3.951218)",-0.033750
"2022-07-13 12:16:46","(0.247764,1.141974,3.359066)","(0.253080,1.144521,4.257889)",-0.042174
"2022-07-13 12:16:46","(0.248325,1.149457,3.427741)","(0.254060,1.225996,4.130104)",-0.043385
"2022-07-13 12:16:46","(0.249564,1.156561,3.504406)","(0.262249,1.229224,4.288654)",-0.034719
"2022-07-13 12:16:46","(0.255299,1.163274,3.580148)","(0.313956,1.231938,4.354891)",0.015680
"2022-07-13 12:16:46","(0.261184,1.167143,3.636230)","(0.321376,1.206716,4.209920)",0.041256
"2022-07-13 12:16:46","(0.268401,1.171874,3.708998)","(0.342213,1.220265,4.453196)",0.035563
"2022-07-13 12:16:46","(0.276026,1.173206,3.761894)","(0.354016,1.186829,4.303015)",0.075773
"2022-07-13 12:16:46","(0.286559,1.173716,3.833790)","(0.394293,1.178932,4.569198)",0.075933
"2022-07-13 12:16:47","(0.296006,1.171041,3.907508)","(0.392638,1.143681,4.661510)",0.060937
"2022-07-13 12:16:47","(0.301523,1.166725,3.963863)","(0.357948,1.122580,4.540290)",0.035496
"2022-07-13 12:16:47","(0.308190,1.158710,4.041770)","(0.376391,1.076729,4.838654)",0.026441
"2022-07-13 12:16:47","(0.318852,1.150079,4.120846)","(0.427917,1.061798,4.929619)",RESET:110.000000
"2022-07-13 12:16:47","(0.328852,1.146230,4.181866)","(0.431122,1.106861,4.805935)",0.000000
"2022-07-13 12:16:47","(0.345065,1.153590,4.263626)","(0.510908,1.228871,5.099978)",0.000000
"2022-07-13 12:16:47","(0.358852,1.165161,4.323986)","(0.499866,1.283514,4.941385)",0.000000
"2022-07-13 12:16:47","(0.377931,1.168312,4.395952)","(0.573082,1.200541,5.131966)",0.000000
"2022-07-13 12:16:47","(0.401729,1.171988,4.467637)","(0.645131,1.209588,5.200923)",0.000000
"2022-07-13 12:16:51","(3.477595,1.139157,3.737492)","(34.938800,0.803349,-3.730707)",0.000000
"2022-07-13 12:16:51","(3.505114,1.138468,3.712069)","(3.786585,1.131420,3.452117)",0.000000
"2022-07-13 12:16:51","(3.545777,1.148643,3.676033)","(3.961687,1.252717,3.307304)",0.000000
"2022-07-13 12:16:51","(3.572041,1.153792,3.646025)","(3.840679,1.206458,3.339134)",0.000000
"2022-07-13 12:16:51","(3.604418,1.156582,3.607305)","(3.935596,1.185119,3.211243)",0.000000
"2022-07-13 12:16:51","(3.637722,1.158509,3.569069)","(3.978362,1.178219,3.178058)",0.000000
"2022-07-13 12:16:51","(3.667671,1.158561,3.542669)","(3.974001,1.159093,3.272650)",0.000000
"2022-07-13 12:16:51","(3.705879,1.157593,3.513189)","(4.096682,1.147692,3.211648)",0.000000
"2022-07-13 12:16:52","(3.745201,1.158051,3.485161)","(4.147404,1.162736,3.198360)",0.000000
"2022-07-13 12:16:52","(3.777594,1.158092,3.463390)","(4.108931,1.158511,3.240741)",0.000000
"2022-07-13 12:16:52","(3.818828,1.155023,3.435722)","(4.240571,1.123632,3.152767)",0.000000
"2022-07-13 12:16:52","(3.851096,1.151749,3.415658)","(4.181151,1.118262,3.210486)",0.000000
"2022-07-13 12:16:52","(3.894664,1.145872,3.391001)","(4.340292,1.085760,3.138714)",0.000000
"2022-07-13 12:16:52","(3.943947,1.140842,3.366493)","(4.448033,1.089393,3.115772)",0.000000
"2022-07-13 12:16:52","(3.984063,1.137618,3.349843)","(4.394391,1.104641,3.179607)",0.000000
"2022-07-13 12:16:52","(4.039353,1.133275,3.329084)","(4.604888,1.088854,3.116758)",0.250000
"2022-07-13 12:16:52","(4.082184,1.134007,3.313842)","(4.520276,1.141494,3.157968)",0.250000
"2022-07-13 12:16:52","(4.140213,1.139538,3.292476)","(4.733758,1.196112,3.073963)",0.250000
"2022-07-13 12:16:52","(4.193603,1.144040,3.273274)","(4.739699,1.190088,3.076744)",0.250000
"2022-07-13 12:16:52","(4.229964,1.142992,3.258842)","(4.601865,1.132273,3.111266)",0.250000
"2022-07-13 12:16:52","(4.278960,1.143886,3.238171)","(4.780115,1.153030,3.026804)",0.250000
"2022-07-13 12:16:52","(4.314013,1.146577,3.221742)","(4.672562,1.174102,3.053635)",0.250000
"2022-07-13 12:16:52","(4.359025,1.150156,3.198818)","(4.819426,1.186764,2.964342)",0.250000
"2022-07-13 12:16:52","(4.402754,1.150870,3.175594)","(4.850031,1.158172,2.937986)",0.250000
"2022-07-13 12:16:52","(4.436196,1.149442,3.156463)","(4.778252,1.134836,2.960839)",0.250000
"2022-07-13 12:16:52","(4.481612,1.146464,3.129042)","(4.946138,1.116004,2.848630)",0.250000
"2022-07-13 12:16:52","(4.526710,1.142680,3.099026)","(4.988000,1.103976,2.791879)",RESET:110.000000
"2022-07-13 12:16:52","(4.561166,1.139566,3.074817)","(4.913588,1.107714,2.827334)",0.000000
"2022-07-13 12:16:52","(4.606948,1.136003,3.040884)","(5.075221,1.099560,2.693742)",0.000000
"2022-07-13 12:16:57","(2.479972,1.120200,0.339733)","(-19.275582,0.958561,-27.288659)",0.000000
"2022-07-13 12:16:57","(2.420195,1.117994,0.303151)","(1.808774,1.095429,-0.070963)",0.000000
"2022-07-13 12:16:57","(2.375219,1.123435,0.276038)","(1.915184,1.179088,-0.001382)",0.000000
"2022-07-13 12:16:57","(2.314888,1.134725,0.244297)","(1.697794,1.250203,-0.080168)",0.000000
"2022-07-13 12:16:57","(2.262358,1.139195,0.218170)","(1.725054,1.184916,-0.049095)",0.000000
"2022-07-13 12:16:57","(2.224557,1.141412,0.196970)","(1.837927,1.164089,-0.019870)",0.000000
"2022-07-13 12:16:57","(2.177169,1.142417,0.166716)","(1.692461,1.152696,-0.142639)",0.000000
"2022-07-13 12:16:57","(2.142212,1.145389,0.144267)","(1.784656,1.175788,-0.085430)",0.000000
"2022-07-13 12:16:57","(2.097173,1.148142,0.113370)","(1.636497,1.176301,-0.202506)",0.000000
"2022-07-13 12:16:57","(2.052572,1.148850,0.081638)","(1.596371,1.156092,-0.242933)",0.000000
"2022-07-13 12:16:57","(2.018850,1.147329,0.055783)","(1.673938,1.131772,-0.208692)",0.000000
"2022-07-13 12:16:57","(1.973725,1.143082,0.020856)","(1.512159,1.099643,-0.336494)",0.000000
"2022-07-13 12:16:57","(1.928308,1.135463,-0.015866)","(1.463766,1.057533,-0.391609)",0.000000
"2022-07-13 12:16:57","(1.893687,1.130116,-0.044290)","(1.539574,1.075425,-0.334972)",0.000000
"2022-07-13 12:16:57","(1.846610,1.126916,-0.083846)","(1.365082,1.094186,-0.488462)",0.000000
"2022-07-13 12:16:57","(1.811951,1.124298,-0.114726)","(1.457442,1.097519,-0.430558)",0.000000
"2022-07-13 12:16:57","(1.765123,1.122670,-0.156482)","(1.286163,1.106019,-0.583669)",0.000000
"2022-07-13 12:16:57","(1.716246,1.130651,-0.200323)","(1.216301,1.212283,-0.648648)",0.000000
"2022-07-13 12:16:57","(1.678379,1.138982,-0.233270)","(1.291063,1.224195,-0.570293)",0.250000
"2022-07-13 12:16:57","(1.632381,1.139677,-0.272826)","(1.161890,1.146786,-0.677398)",0.250000
"2022-07-13 12:16:57","(1.597281,1.139972,-0.302940)","(1.238266,1.142989,-0.611010)",0.250000
"2022-07-13 12:16:58","(1.547723,1.141714,-0.343235)","(1.040822,1.159532,-0.755454)",0.250000
"2022-07-13 12:16:58","(1.498138,1.143550,-0.379518)","(0.990959,1.162330,-0.750631)",0.250000
"2022-07-13 12:16:58","(1.461978,1.144500,-0.405636)","(1.092129,1.154217,-0.672725)",0.250000
"2022-07-13 12:16:58","(1.413705,1.143225,-0.442191)","(0.919948,1.130183,-0.815998)",0.250000
"2022-07-13 12:16:58","(1.375563,1.141014,-0.471073)","(0.985426,1.118399,-0.766559)",0.250000
"2022-07-13 12:16:58","(1.322573,1.136118,-0.508781)","(0.780576,1.086041,-0.894450)",0.250000
"2022-07-13 12:16:58","(1.267129,1.130253,-0.544861)","(0.700024,1.070262,-0.913889)",0.250000
"2022-07-13 12:16:58","(1.224963,1.126032,-0.570962)","(0.793659,1.082858,-0.837962)",0.250000
"2022-07-13 12:16:58","(1.166698,1.121431,-0.603706)","(0.570759,1.074370,-0.938626)",0.250000
"2022-07-13 12:16:58","(1.107878,1.121062,-0.633186)","(0.506236,1.117288,-0.934859)",0.250000
"2022-07-13 12:16:58","(1.059136,1.129108,-0.657166)","(0.560587,1.211405,-0.902317)",0.250000
"2022-07-13 12:16:58","(0.996688,1.140387,-0.683584)","(0.357943,1.255754,-0.953779)",0.250000
"2022-07-13 12:16:58","(0.953890,1.140286,-0.701017)","(0.516134,1.139252,-0.879402)",0.250000
"2022-07-13 12:16:58","(0.896688,1.139716,-0.727091)","(0.311611,1.133886,-0.993722)",0.250000
"2022-07-13 12:16:58","(0.839007,1.139623,-0.754037)","(0.249020,1.138672,-1.029679)",0.250000
"2022-07-13 12:16:58","(0.797013,1.141311,-0.773159)","(0.367480,1.158577,-0.968678)",0.250000
"2022-07-13 12:16:58","(0.742701,1.142795,-0.798318)","(0.187168,1.157973,-1.055657)",0.250000
"2022-07-13 12:16:58","(0.700423,1.142759,-0.819359)","(0.267992,1.142391,-1.034572)",0.250000
"2022-07-13 12:16:58","(0.644290,1.141095,-0.847440)","(0.070137,1.124076,-1.134804)",0.250000
"2022-07-13 12:16:59","(0.587096,1.136551,-0.877193)","(0.002106,1.090073,-1.181523)",0.250000
"2022-07-13 12:16:59","(0.543935,1.131429,-0.900574)","(0.102454,1.079038,-1.139653)",0.250000
"2022-07-13 12:16:59","(0.486284,1.127051,-0.934305)","(-0.103392,1.082271,-1.279388)",0.250000
"2022-07-13 12:16:59","(0.441904,1.125912,-0.962773)","(-0.012025,1.114261,-1.253886)",0.250000
"2022-07-13 12:16:59","(0.384514,1.124340,-0.999856)","(-0.202492,1.108262,-1.379224)",0.250000
"2022-07-13 12:16:59","(0.326405,1.134110,-1.039518)","(-0.267963,1.234041,-1.445110)",0.250000
"2022-07-13 12:16:59","(0.282207,1.146404,-1.068866)","(-0.169858,1.272153,-1.369130)",0.250000
"2022-07-13 12:16:59","(0.228156,1.147508,-1.102939)","(-0.324701,1.158800,-1.451410)",0.250000
"2022-07-13 12:16:59","(0.171868,1.148356,-1.134804)","(-0.403888,1.157029,-1.460721)",0.250000
"2022-07-13 12:16:59","(0.127281,1.150800,-1.158854)","(-0.328749,1.175798,-1.404823)",0.250000
"2022-07-13 12:16:59","(0.070093,1.153177,-1.186222)","(-0.514870,1.177490,-1.466238)",0.250000
"2022-07-13 12:16:59","(0.028151,1.153162,-1.204896)","(-0.400836,1.153008,-1.395830)",0.250000
"2022-07-13 12:16:59","(-0.029604,1.151047,-1.230970)","(-0.620348,1.129414,-1.497716)",0.250000
"2022-07-13 12:16:59","(-0.087931,1.147218,-1.255804)","(-0.684516,1.108053,-1.509834)",0.250000
"2022-07-13 12:16:59","(-0.133489,1.143606,-1.274126)","(-0.599476,1.106661,-1.461495)",0.250000
"2022-07-13 12:16:59","(-0.196620,1.139368,-1.295712)","(-0.842352,1.096021,-1.516407)",0.250000
"2022-07-13 12:16:59","(-0.246114,1.136532,-1.309836)","(-0.752362,1.107523,-1.454323)",0.250000
"2022-07-13 12:16:59","(-0.312651,1.134512,-1.327330)","(-0.993216,1.113851,-1.506270)",0.250000
"2022-07-13 12:16:59","(-0.380427,1.141388,-1.344640)","(-1.073666,1.211720,-1.521714)",0.250000
"2022-07-13 12:16:59","(-0.430865,1.149276,-1.357039)","(-0.946759,1.229957,-1.483891)",0.250000
"2022-07-13 12:16:59","(-0.494651,1.153244,-1.372765)","(-1.147082,1.193830,-1.533585)",0.250000
"2022-07-13 12:17:00","(-0.552916,1.151805,-1.389318)","(-1.148875,1.137087,-1.558691)",0.250000
"2022-07-13 12:17:00","(-0.597066,1.151813,-1.403952)","(-1.048653,1.151895,-1.553631)",0.250000
"2022-07-13 12:17:00","(-0.654399,1.154324,-1.423840)","(-1.240818,1.180008,-1.627243)",0.250000
"2022-07-13 12:17:00","(-0.694745,1.156060,-1.438202)","(-1.107418,1.173816,-1.585074)",0.250000
"2022-07-13 12:17:00","(-0.748980,1.157166,-1.459251)","(-1.303720,1.168479,-1.674675)",0.250000
"2022-07-13 12:17:00","(-0.804429,1.155711,-1.483178)","(-1.371581,1.140829,-1.727783)",0.250000
"2022-07-13 12:17:00","(-0.845978,1.152914,-1.502151)","(-1.270958,1.124305,-1.696165)",0.250000
"2022-07-13 12:17:00","(-0.902326,1.146739,-1.529176)","(-1.478678,1.083578,-1.805672)",0.250000
"2022-07-13 12:17:00","(-0.944049,1.139924,-1.550366)","(-1.370823,1.070218,-1.767014)",0.250000
"2022-07-13 12:17:00","(-1.000980,1.132101,-1.580603)","(-1.583277,1.052084,-1.889958)",0.250000
"2022-07-13 12:17:00","(-1.059741,1.127024,-1.613674)","(-1.660778,1.075094,-1.951998)",0.250000
"2022-07-13 12:17:00","(-1.102107,1.126491,-1.638463)","(-1.535438,1.121038,-1.892070)",0.250000
"2022-07-13 12:17:00","(-1.161239,1.136042,-1.671982)","(-1.766073,1.233734,-2.014707)",0.250000
"2022-07-13 12:17:00","(-1.204933,1.142035,-1.696191)","(-1.651841,1.203334,-1.943814)",0.250000
"2022-07-13 12:17:00","(-1.260729,1.142985,-1.726138)","(-1.831438,1.152702,-2.032430)",0.250000
"2022-07-13 12:17:00","(-1.317834,1.144728,-1.755450)","(-1.901941,1.162556,-2.055328)",0.250000
"2022-07-13 12:17:00","(-1.362531,1.147464,-1.776606)","(-1.819694,1.175450,-1.992998)",0.250000
"2022-07-13 12:17:00","(-1.417225,1.149610,-1.800885)","(-1.976657,1.171560,-2.049124)",0.250000
"2022-07-13 12:17:00","(-1.471486,1.151184,-1.825622)","(-2.026489,1.167283,-2.078674)",0.250000
"2022-07-13 12:17:01","(-1.513337,1.149988,-1.844911)","(-1.941409,1.137756,-2.042269)",0.250000
"2022-07-13 12:17:01","(-1.568944,1.145373,-1.870757)","(-2.137715,1.098168,-2.135118)",0.250000
"2022-07-13 12:17:01","(-1.612926,1.140431,-1.888946)","(-2.062781,1.089883,-2.074899)",0.250000
"2022-07-13 12:17:01","(-1.673918,1.133366,-1.910330)","(-2.297779,1.061102,-2.129142)",0.250000
"2022-07-13 12:17:01","(-1.736845,1.123814,-1.930342)","(-2.380476,1.026112,-2.135047)",0.250000
"2022-07-13 12:17:01","(-1.785091,1.117091,-1.944958)","(-2.278576,1.048325,-2.094347)",0.250000
"2022-07-13 12:17:01","(-1.851180,1.112588,-1.963245)","(-2.527168,1.066531,-2.150324)",0.250000
"2022-07-13 12:17:01","(-1.903928,1.117835,-1.977008)","(-2.443463,1.171503,-2.117782)",0.250000
"2022-07-13 12:17:01","(-1.972283,1.121207,-1.993358)","(-2.671442,1.155697,-2.160638)",0.250000
"2022-07-13 12:17:01","(-2.032636,1.120558,-2.005758)","(-2.649949,1.113920,-2.132539)",0.250000
"2022-07-13 12:17:01","(-2.080215,1.122116,-2.017321)","(-2.566876,1.138051,-2.135549)",0.250000
"2022-07-13 12:17:01","(-2.140890,1.125861,-2.030908)","(-2.761484,1.164167,-2.169886)",0.250000
"2022-07-13 12:17:01","(-2.198448,1.129815,-2.044574)","(-2.787181,1.170257,-2.184398)",0.250000
"2022-07-13 12:17:01","(-2.241055,1.130846,-2.055214)","(-2.676854,1.141392,-2.164096)",0.250000
"2022-07-13 12:17:01","(-2.298646,1.129413,-2.071124)","(-2.887714,1.114756,-2.233801)",0.250000
"2022-07-13 12:17:01","(-2.342321,1.125980,-2.084183)","(-2.789042,1.090866,-2.217732)",0.250000
"2022-07-13 12:17:01","(-2.400754,1.120958,-2.103596)","(-2.998440,1.069590,-2.302212)",0.250000
"2022-07-13 12:17:01","(-2.458383,1.113520,-2.124610)","(-3.047830,1.037442,-2.339506)",0.250000
"2022-07-13 12:17:01","(-2.503172,1.109059,-2.141770)","(-2.961296,1.063430,-2.317454)",0.250000
"2022-07-13 12:17:01","(-2.561545,1.103156,-2.166639)","(-3.158603,1.042778,-2.420836)",0.223682
"2022-07-13 12:17:02","(-2.606921,1.100719,-2.186483)","(-3.071039,1.075792,-2.389499)",0.224569
"2022-07-13 12:17:02","(-2.669082,1.111568,-2.212716)","(-3.304899,1.222536,-2.481010)",0.219981
"2022-07-13 12:17:02","(-2.729749,1.123811,-2.235640)","(-3.350268,1.249038,-2.470072)",0.249005
"2022-07-13 12:17:02","(-2.771759,1.124926,-2.249949)","(-3.201450,1.136330,-2.396372)",0.250000
"2022-07-13 12:17:02","(-2.831686,1.126120,-2.270110)","(-3.444653,1.138333,-2.476276)",0.250000
"2022-07-13 12:17:02","(-2.878579,1.126509,-2.285078)","(-3.358212,1.130488,-2.438216)",0.250000
"2022-07-13 12:17:02","(-2.938850,1.127597,-2.302784)","(-3.555328,1.138726,-2.483906)",0.250000
"2022-07-13 12:17:02","(-2.997290,1.129095,-2.317806)","(-3.595032,1.144417,-2.471489)",0.250000
"2022-07-13 12:17:02","(-3.042106,1.128338,-2.328445)","(-3.500511,1.120595,-2.437248)",0.250000
"2022-07-13 12:17:02","(-3.103474,1.125087,-2.342314)","(-3.731167,1.091835,-2.484134)",0.250000
"2022-07-13 12:17:02","(-3.167685,1.119231,-2.356156)","(-3.824455,1.059333,-2.497704)",0.250000
"2022-07-13 12:17:02","(-3.215947,1.113225,-2.364278)","(-3.709592,1.051793,-2.447465)",0.250000
"2022-07-13 12:17:02","(-3.281248,1.104373,-2.375173)","(-3.949172,1.013831,-2.486546)",0.250000
"2022-07-13 12:17:02","(-3.331556,1.098651,-2.382855)","(-3.846128,1.040125,-2.461483)",0.250000
"2022-07-13 12:17:02","(-3.403767,1.102000,-2.391585)","(-4.142369,1.136254,-2.480852)",0.250000
"2022-07-13 12:17:02","(-3.476901,1.111208,-2.397586)","(-4.224952,1.205391,-2.458914)",0.250000
"2022-07-13 12:17:02","(-3.526130,1.116841,-2.400746)","(-4.029663,1.174458,-2.433156)",0.250000
"2022-07-13 12:17:02","(-3.585773,1.118152,-2.405709)","(-4.195823,1.131562,-2.456379)",0.250000
"2022-07-13 12:17:02","(-3.630863,1.117938,-2.411226)","(-4.092062,1.115749,-2.467634)",0.250000
"2022-07-13 12:17:02","(-3.690768,1.119547,-2.419129)","(-4.303503,1.136004,-2.500010)",0.250000
"2022-07-13 12:17:03","(-3.751236,1.122738,-2.426838)","(-4.369712,1.155377,-2.505686)",0.250000
"2022-07-13 12:17:03","(-3.794762,1.124094,-2.433042)","(-4.239969,1.137964,-2.496507)",0.250000
"2022-07-13 12:17:03","(-3.855514,1.124307,-2.444446)","(-4.476908,1.126486,-2.561029)",0.250000
"2022-07-13 12:17:03","(-3.916590,1.120399,-2.457048)","(-4.541297,1.080426,-2.586038)",0.245837
"2022-07-13 12:17:03","(-3.963586,1.114921,-2.468312)","(-4.444281,1.058890,-2.583451)",0.222819
"2022-07-13 12:17:03","(-4.024326,1.105965,-2.483888)","(-4.645605,1.014360,-2.643274)",0.187476
"2022-07-13 12:17:03","(-4.070348,1.100680,-2.497845)","(-4.541069,1.046623,-2.640537)",0.160528
"2022-07-13 12:17:03","(-4.134588,1.097217,-2.519343)","(-4.791665,1.061796,-2.739299)",0.122805
"2022-07-13 12:17:03","(-4.205394,1.102747,-2.543279)","(-4.929635,1.159310,-2.788157)",0.131892
"2022-07-13 12:17:03","(-4.258948,1.108212,-2.561513)","(-4.806721,1.164111,-2.747994)",0.134459
"2022-07-13 12:17:03","(-4.318975,1.112647,-2.579676)","(-4.932946,1.158011,-2.765391)",0.159842
"2022-07-13 12:17:03","(-4.359478,1.114656,-2.591081)","(-4.773759,1.135204,-2.707698)",0.179555
"2022-07-13 12:17:03","(-4.416063,1.117794,-2.606578)","(-4.994835,1.149891,-2.765118)",RESET:110.000000
"2022-07-13 12:17:03","(-4.471562,1.119339,-2.620059)","(-5.039222,1.135141,-2.758078)",0.000000
"2022-07-13 12:17:03","(-4.512262,1.121290,-2.628120)","(-4.928568,1.141245,-2.710435)",0.000000
"2022-07-13 12:17:03","(-4.567312,1.124027,-2.637342)","(-5.130381,1.152023,-2.731731)",0.000000
"2022-07-13 12:17:03","(-4.608933,1.122761,-2.643344)","(-5.034659,1.109812,-2.704733)",0.000000
"2022-07-13 12:17:08","(-4.724999,1.112697,0.747226)","(-5.912160,1.009758,35.427542)",0.000000
"2022-07-13 12:17:08","(-4.700986,1.104149,0.809107)","(-4.455372,1.016716,1.442135)",0.000000
"2022-07-13 12:17:08","(-4.672324,1.112158,0.876858)","(-4.379160,1.194077,1.569753)",0.000000
"2022-07-13 12:17:08","(-4.648134,1.115727,0.919952)","(-4.400699,1.152232,1.360674)",0.000000
"2022-07-13 12:17:08","(-4.618656,1.114345,0.970860)","(-4.317154,1.100209,1.491626)",0.000000
"2022-07-13 12:17:08","(-4.598579,1.114315,1.010592)","(-4.393225,1.114009,1.416914)",0.000000
"2022-07-13 12:17:08","(-4.575378,1.112609,1.062978)","(-4.338064,1.095159,1.598925)",0.000000
"2022-07-13 12:17:08","(-4.557853,1.111809,1.113350)","(-4.378599,1.103626,1.628475)",0.000000
"2022-07-13 12:17:08","(-4.547306,1.112202,1.148532)","(-4.439433,1.116222,1.508408)",0.000000
"2022-07-13 12:17:08","(-4.534160,1.113570,1.195762)","(-4.399703,1.127562,1.678829)",0.000000
