Time,VirtualPosition,RealPosition,Recommendation
"2022-06-15 15:39:46","(0.180128,1.160900,3.002832)","(0.471081,1.213740,3.847176)",0.224657
"2022-06-15 15:39:46","(0.200490,1.167372,3.068523)","(0.408768,1.233570,3.740450)",0.203956
"2022-06-15 15:39:46","(0.224093,1.174090,3.152066)","(0.465507,1.242805,4.006552)",0.173985
"2022-06-15 15:39:46","(0.237252,1.176470,3.213529)","(0.371861,1.200814,3.842122)",0.126342
"2022-06-15 15:39:46","(0.252279,1.177461,3.296441)","(0.405969,1.187597,4.144559)",0.095456
"2022-06-15 15:39:46","(0.263051,1.173641,3.383678)","(0.373227,1.134568,4.275974)",0.049701
"2022-06-15 15:39:46","(0.268821,1.167717,3.450649)","(0.327856,1.107124,4.135682)",0.019240
"2022-06-15 15:39:46","(0.275047,1.155023,3.543491)","(0.338719,1.025184,4.493135)",0.006500
"2022-06-15 15:39:46","(0.279431,1.146109,3.641711)","(0.324267,1.054933,4.646322)",-0.011065
"2022-06-15 15:39:46","(0.280960,1.141725,3.717268)","(0.296598,1.096883,4.490024)",-0.033750
"2022-06-15 15:39:46","(0.281550,1.141974,3.817125)","(0.287591,1.144521,4.838519)",-0.042174
"2022-06-15 15:39:46","(0.282188,1.149457,3.895160)","(0.288705,1.225996,4.693302)",-0.043385
"2022-06-15 15:39:46","(0.283596,1.156561,3.982284)","(0.298010,1.229224,4.873478)",-0.034719
"2022-06-15 15:39:46","(0.290113,1.163274,4.068355)","(0.356768,1.231938,4.948744)",0.015680
"2022-06-15 15:39:46","(0.296800,1.167143,4.132085)","(0.365200,1.206716,4.784006)",0.041256
"2022-06-15 15:39:46","(0.305001,1.171874,4.214770)","(0.388878,1.220265,5.060459)",0.035563
"2022-06-15 15:39:46","(0.313666,1.173206,4.274888)","(0.402291,1.186829,4.889792)",0.075773
"2022-06-15 15:39:46","(0.325635,1.173716,4.356585)","(0.448060,1.178932,5.192278)",0.075933
"2022-06-15 15:39:47","(0.336370,1.171041,4.440355)","(0.446180,1.143681,5.297173)",0.060937
"2022-06-15 15:39:47","(0.342640,1.166725,4.504394)","(0.406759,1.122580,5.159425)",0.035496
"2022-06-15 15:39:47","(0.350216,1.158710,4.592927)","(0.427717,1.076729,5.498474)",0.026441
"2022-06-15 15:39:47","(0.362332,1.150079,4.682788)","(0.486269,1.061798,5.601847)",RESET:110.000000
"2022-06-15 15:39:47","(0.373695,1.146230,4.752124)","(0.489911,1.106861,5.461295)",0.000000
"2022-06-15 15:39:47","(0.392119,1.153590,4.845031)","(0.580577,1.228871,5.795437)",0.000000
"2022-06-15 15:39:47","(0.407786,1.165161,4.913622)","(0.568029,1.283514,5.615212)",0.000000
"2022-06-15 15:39:47","(0.429467,1.168312,4.995400)","(0.651230,1.200541,5.831789)",0.000000
"2022-06-15 15:39:47","(0.456510,1.171988,5.076869)","(0.733103,1.209588,5.910149)",0.000000
"2022-06-15 15:39:51","(3.951813,1.139157,4.247154)","(39.703182,0.803349,-4.239443)",0.000000
"2022-06-15 15:39:51","(3.983084,1.138468,4.218269)","(4.302937,1.131420,3.922862)",0.000000
"2022-06-15 15:39:51","(4.029292,1.148643,4.177316)","(4.501917,1.252717,3.758303)",0.000000
"2022-06-15 15:39:51","(4.059137,1.153792,4.143215)","(4.364408,1.206458,3.794477)",0.000000
"2022-06-15 15:39:51","(4.095930,1.156582,4.099216)","(4.472268,1.185119,3.649147)",0.000000
"2022-06-15 15:39:51","(4.133775,1.158509,4.055767)","(4.520866,1.178219,3.611434)",0.000000
"2022-06-15 15:39:51","(4.167808,1.158561,4.025765)","(4.515910,1.159093,3.718921)",0.000000
"2022-06-15 15:39:51","(4.211226,1.157593,3.992263)","(4.655321,1.147692,3.649601)",0.000000
"2022-06-15 15:39:52","(4.255910,1.158051,3.960414)","(4.712959,1.162736,3.634502)",0.000000
"2022-06-15 15:39:52","(4.292721,1.158092,3.935677)","(4.669240,1.158511,3.682665)",0.000000
"2022-06-15 15:39:52","(4.339577,1.155023,3.904232)","(4.818831,1.123632,3.582695)",0.000000
"2022-06-15 15:39:52","(4.376245,1.151749,3.881439)","(4.751308,1.118262,3.648289)",0.000000
"2022-06-15 15:39:52","(4.425754,1.145872,3.853413)","(4.932150,1.085760,3.566722)",0.000000
"2022-06-15 15:39:52","(4.481758,1.140842,3.825565)","(5.054583,1.089393,3.540656)",0.000000
"2022-06-15 15:39:52","(4.527344,1.137618,3.806644)","(4.993626,1.104641,3.613199)",0.000000
"2022-06-15 15:39:52","(4.590174,1.133275,3.783056)","(5.232827,1.088854,3.541774)",0.250000
"2022-06-15 15:39:52","(4.638846,1.134007,3.765739)","(5.136677,1.141494,3.588608)",0.250000
"2022-06-15 15:39:52","(4.704788,1.139538,3.741455)","(5.379270,1.196112,3.493141)",0.250000
"2022-06-15 15:39:52","(4.765458,1.144040,3.719633)","(5.386022,1.190088,3.496300)",0.250000
"2022-06-15 15:39:52","(4.806777,1.142992,3.703239)","(5.229392,1.132273,3.535537)",0.250000
"2022-06-15 15:39:52","(4.862454,1.143886,3.679749)","(5.431949,1.153030,3.439552)",0.250000
"2022-06-15 15:39:52","(4.902288,1.146577,3.661070)","(5.309730,1.174102,3.470040)",0.250000
"2022-06-15 15:39:52","(4.953438,1.150156,3.635021)","(5.476621,1.186764,3.368579)",0.250000
"2022-06-15 15:39:52","(5.003130,1.150870,3.608631)","(5.511399,1.158172,3.338626)",0.250000
"2022-06-15 15:39:52","(5.041132,1.149442,3.586891)","(5.429832,1.134836,3.364594)",0.250000
"2022-06-15 15:39:52","(5.092741,1.146464,3.555738)","(5.620611,1.116004,3.237084)",0.250000
"2022-06-15 15:39:52","(5.143989,1.142680,3.521621)","(5.668182,1.103976,3.172592)",RESET:110.000000
"2022-06-15 15:39:52","(5.183143,1.139566,3.494113)","(5.583623,1.107714,3.212881)",0.000000
"2022-06-15 15:39:52","(5.235168,1.136003,3.455557)","(5.767297,1.099560,3.061071)",0.000000
"2022-06-15 15:39:57","(2.818150,1.120200,0.386062)","(-21.904070,0.958561,-31.009846)",0.000000
"2022-06-15 15:39:57","(2.750222,1.117994,0.344493)","(2.055425,1.095429,-0.080644)",0.000000
"2022-06-15 15:39:57","(2.699113,1.123435,0.313681)","(2.176345,1.179088,-0.001571)",0.000000
"2022-06-15 15:39:57","(2.630554,1.134725,0.277619)","(1.929311,1.250203,-0.091109)",0.000000
"2022-06-15 15:39:57","(2.570861,1.139195,0.247925)","(1.960289,1.184916,-0.055793)",0.000000
"2022-06-15 15:39:57","(2.527906,1.141412,0.223835)","(2.088553,1.164089,-0.022583)",0.000000
"2022-06-15 15:39:57","(2.474056,1.142417,0.189459)","(1.923251,1.152696,-0.162097)",0.000000
"2022-06-15 15:39:57","(2.434332,1.145389,0.163944)","(2.028018,1.175788,-0.097087)",0.000000
"2022-06-15 15:39:57","(2.383151,1.148142,0.128839)","(1.859656,1.176301,-0.230121)",0.000000
"2022-06-15 15:39:57","(2.332468,1.148850,0.092777)","(1.814058,1.156092,-0.276064)",0.000000
"2022-06-15 15:39:57","(2.294148,1.147329,0.063391)","(1.902202,1.131772,-0.237152)",0.000000
"2022-06-15 15:39:57","(2.242869,1.143082,0.023701)","(1.718362,1.099643,-0.382385)",0.000000
"2022-06-15 15:39:57","(2.191259,1.135463,-0.018031)","(1.663371,1.057533,-0.445014)",0.000000
"2022-06-15 15:39:57","(2.151917,1.130116,-0.050333)","(1.749516,1.075425,-0.380651)",0.000000
"2022-06-15 15:39:57","(2.098420,1.126916,-0.095288)","(1.551229,1.094186,-0.555077)",0.000000
"2022-06-15 15:39:57","(2.059035,1.124298,-0.130378)","(1.656184,1.097519,-0.489272)",0.000000
"2022-06-15 15:39:57","(2.005822,1.122670,-0.177827)","(1.461549,1.106019,-0.663260)",0.000000
"2022-06-15 15:39:57","(1.950279,1.130651,-0.227642)","(1.382160,1.212283,-0.737100)",0.000000
"2022-06-15 15:39:57","(1.907249,1.138982,-0.265081)","(1.467117,1.224195,-0.648065)",0.250000
"2022-06-15 15:39:57","(1.854978,1.139677,-0.310036)","(1.320329,1.146786,-0.769775)",0.250000
"2022-06-15 15:39:57","(1.815092,1.139972,-0.344250)","(1.407121,1.142989,-0.694332)",0.250000
"2022-06-15 15:39:58","(1.758776,1.141714,-0.390047)","(1.182752,1.159532,-0.858470)",0.250000
"2022-06-15 15:39:58","(1.702429,1.143550,-0.431276)","(1.126090,1.162330,-0.852995)",0.250000
"2022-06-15 15:39:58","(1.661339,1.144500,-0.460955)","(1.241056,1.154217,-0.764462)",0.250000
"2022-06-15 15:39:58","(1.606483,1.143225,-0.502492)","(1.045396,1.130183,-0.927272)",0.250000
"2022-06-15 15:39:58","(1.563140,1.141014,-0.535313)","(1.119802,1.118399,-0.871090)",0.250000
"2022-06-15 15:39:58","(1.502924,1.136118,-0.578162)","(0.887018,1.086041,-1.016420)",0.250000
"2022-06-15 15:39:58","(1.439919,1.130253,-0.619164)","(0.795482,1.070262,-1.038517)",0.250000
"2022-06-15 15:39:58","(1.392003,1.126032,-0.648826)","(0.901885,1.082858,-0.952236)",0.250000
"2022-06-15 15:39:58","(1.325793,1.121431,-0.686038)","(0.648590,1.074370,-1.066624)",0.250000
"2022-06-15 15:39:58","(1.258952,1.121062,-0.719539)","(0.575268,1.117288,-1.062347)",0.250000
"2022-06-15 15:39:58","(1.203564,1.129108,-0.746788)","(0.637031,1.211405,-1.025363)",0.250000
"2022-06-15 15:39:58","(1.132600,1.140387,-0.776806)","(0.406753,1.255754,-1.083845)",0.250000
"2022-06-15 15:39:58","(1.083966,1.140286,-0.796619)","(0.586516,1.139252,-0.999329)",0.250000
"2022-06-15 15:39:58","(1.018964,1.139716,-0.826249)","(0.354103,1.133886,-1.129237)",0.250000
"2022-06-15 15:39:58","(0.953417,1.139623,-0.856867)","(0.282977,1.138672,-1.170094)",0.250000
"2022-06-15 15:39:58","(0.905697,1.141311,-0.878591)","(0.417591,1.158577,-1.100774)",0.250000
"2022-06-15 15:39:58","(0.843978,1.142795,-0.907184)","(0.212691,1.157973,-1.199610)",0.250000
"2022-06-15 15:39:58","(0.795935,1.142759,-0.931095)","(0.304536,1.142391,-1.175650)",0.250000
"2022-06-15 15:39:58","(0.732148,1.141095,-0.963009)","(0.079701,1.124076,-1.289552)",0.250000
"2022-06-15 15:39:59","(0.667155,1.136551,-0.996818)","(0.002393,1.090073,-1.342640)",0.250000
"2022-06-15 15:39:59","(0.618108,1.131429,-1.023386)","(0.116425,1.079038,-1.295060)",0.250000
"2022-06-15 15:39:59","(0.552595,1.127051,-1.061716)","(-0.117491,1.082271,-1.453853)",0.250000
"2022-06-15 15:39:59","(0.502164,1.125912,-1.094067)","(-0.013665,1.114261,-1.424871)",0.250000
"2022-06-15 15:39:59","(0.436948,1.124340,-1.136203)","(-0.230105,1.108262,-1.567301)",0.250000
"2022-06-15 15:39:59","(0.370915,1.134110,-1.181272)","(-0.304503,1.234041,-1.642178)",0.250000
"2022-06-15 15:39:59","(0.320690,1.146404,-1.214627)","(-0.193021,1.272153,-1.555832)",0.250000
"2022-06-15 15:39:59","(0.259268,1.147508,-1.253345)","(-0.368978,1.158800,-1.649338)",0.250000
"2022-06-15 15:39:59","(0.195304,1.148356,-1.289552)","(-0.458964,1.157029,-1.659917)",0.250000
"2022-06-15 15:39:59","(0.144638,1.150800,-1.316882)","(-0.373578,1.175798,-1.596397)",0.250000
"2022-06-15 15:39:59","(0.079651,1.153177,-1.347986)","(-0.585079,1.177490,-1.666186)",0.250000
"2022-06-15 15:39:59","(0.031990,1.153162,-1.369208)","(-0.455495,1.153008,-1.586174)",0.250000
"2022-06-15 15:39:59","(-0.033641,1.151047,-1.398838)","(-0.704941,1.129414,-1.701956)",0.250000
"2022-06-15 15:39:59","(-0.099922,1.147218,-1.427058)","(-0.777859,1.108053,-1.715726)",0.250000
"2022-06-15 15:39:59","(-0.151692,1.143606,-1.447875)","(-0.681223,1.106661,-1.660792)",0.250000
"2022-06-15 15:39:59","(-0.223432,1.139368,-1.472402)","(-0.957218,1.096021,-1.723194)",0.250000
"2022-06-15 15:39:59","(-0.279675,1.136532,-1.488456)","(-0.854957,1.107523,-1.652643)",0.250000
"2022-06-15 15:39:59","(-0.355285,1.134512,-1.508333)","(-1.128654,1.113851,-1.711676)",0.250000
"2022-06-15 15:39:59","(-0.432303,1.141388,-1.528000)","(-1.220075,1.211720,-1.729220)",0.250000
"2022-06-15 15:39:59","(-0.489619,1.149276,-1.542094)","(-1.075863,1.229957,-1.686242)",0.250000
"2022-06-15 15:39:59","(-0.562103,1.153244,-1.559963)","(-1.303502,1.193830,-1.742715)",0.250000
"2022-06-15 15:40:00","(-0.628314,1.151805,-1.578771)","(-1.305540,1.137087,-1.771243)",0.250000
"2022-06-15 15:40:00","(-0.678484,1.151813,-1.595408)","(-1.191651,1.151895,-1.765492)",0.250000
"2022-06-15 15:40:00","(-0.743635,1.154324,-1.618007)","(-1.410020,1.180008,-1.849149)",0.250000
"2022-06-15 15:40:00","(-0.789483,1.156060,-1.634321)","(-1.258429,1.173816,-1.801229)",0.250000
"2022-06-15 15:40:00","(-0.851114,1.157166,-1.658248)","(-1.481500,1.168479,-1.903046)",0.250000
"2022-06-15 15:40:00","(-0.914124,1.155711,-1.685432)","(-1.558615,1.140829,-1.963391)",0.250000
"2022-06-15 15:40:00","(-0.961339,1.152914,-1.706994)","(-1.444271,1.124305,-1.927460)",0.250000
"2022-06-15 15:40:00","(-1.025371,1.146739,-1.737709)","(-1.680316,1.083578,-2.051908)",0.250000
"2022-06-15 15:40:00","(-1.072783,1.139924,-1.761782)","(-1.557753,1.070218,-2.007974)",0.250000
"2022-06-15 15:40:00","(-1.137477,1.132101,-1.796143)","(-1.799178,1.052084,-2.147683)",0.250000
"2022-06-15 15:40:00","(-1.204251,1.127024,-1.833727)","(-1.887248,1.075094,-2.218185)",0.250000
"2022-06-15 15:40:00","(-1.252394,1.126491,-1.861898)","(-1.744816,1.121038,-2.150080)",0.250000
"2022-06-15 15:40:00","(-1.319590,1.136042,-1.899985)","(-2.006901,1.233734,-2.289449)",0.250000
"2022-06-15 15:40:00","(-1.369242,1.142035,-1.927492)","(-1.877092,1.203334,-2.208886)",0.250000
"2022-06-15 15:40:00","(-1.432647,1.142985,-1.961528)","(-2.081180,1.152702,-2.309585)",0.250000
"2022-06-15 15:40:00","(-1.497539,1.144728,-1.994836)","(-2.161297,1.162556,-2.335603)",0.250000
"2022-06-15 15:40:00","(-1.548331,1.147464,-2.018876)","(-2.067834,1.175450,-2.264776)",0.250000
"2022-06-15 15:40:00","(-1.610483,1.149610,-2.046465)","(-2.246201,1.171560,-2.328556)",0.250000
"2022-06-15 15:40:00","(-1.672143,1.151184,-2.074572)","(-2.302828,1.167283,-2.362138)",0.250000
"2022-06-15 15:40:01","(-1.719701,1.149988,-2.096491)","(-2.206147,1.137756,-2.320763)",0.250000
"2022-06-15 15:40:01","(-1.782891,1.145373,-2.125861)","(-2.429222,1.098168,-2.426274)",0.250000
"2022-06-15 15:40:01","(-1.832870,1.140431,-2.146532)","(-2.344069,1.089883,-2.357845)",0.250000
"2022-06-15 15:40:01","(-1.902180,1.133366,-2.170832)","(-2.611113,1.061102,-2.419486)",0.250000
"2022-06-15 15:40:01","(-1.973687,1.123814,-2.193577)","(-2.705086,1.026112,-2.426193)",0.250000
"2022-06-15 15:40:01","(-2.028512,1.117091,-2.210182)","(-2.589291,1.048325,-2.379942)",0.250000
"2022-06-15 15:40:01","(-2.103614,1.112588,-2.230967)","(-2.871782,1.066531,-2.443559)",0.250000
"2022-06-15 15:40:01","(-2.163555,1.117835,-2.246600)","(-2.776662,1.171503,-2.406575)",0.250000
"2022-06-15 15:40:01","(-2.241231,1.121207,-2.265181)","(-3.035729,1.155697,-2.455272)",0.250000
"2022-06-15 15:40:01","(-2.309814,1.120558,-2.279275)","(-3.011306,1.113920,-2.423342)",0.250000
"2022-06-15 15:40:01","(-2.363881,1.122116,-2.292413)","(-2.916904,1.138051,-2.426760)",0.250000
"2022-06-15 15:40:01","(-2.432829,1.125861,-2.307852)","(-3.138050,1.164167,-2.465786)",0.250000
"2022-06-15 15:40:01","(-2.498236,1.129815,-2.323388)","(-3.167251,1.170257,-2.482277)",0.250000
"2022-06-15 15:40:01","(-2.546653,1.130846,-2.335473)","(-3.041880,1.141392,-2.459209)",0.250000
"2022-06-15 15:40:01","(-2.612098,1.129413,-2.353552)","(-3.281493,1.114756,-2.538410)",0.250000
"2022-06-15 15:40:01","(-2.661728,1.125980,-2.368391)","(-3.169366,1.090866,-2.520153)",0.250000
"2022-06-15 15:40:01","(-2.728130,1.120958,-2.390456)","(-3.407318,1.069590,-2.616154)",0.250000
"2022-06-15 15:40:01","(-2.793617,1.113520,-2.414335)","(-3.463443,1.037442,-2.658533)",0.250000
"2022-06-15 15:40:01","(-2.844514,1.109059,-2.433839)","(-3.365109,1.063430,-2.633472)",0.250000
"2022-06-15 15:40:01","(-2.910847,1.103156,-2.462092)","(-3.589322,1.042778,-2.750954)",0.223682
"2022-06-15 15:40:02","(-2.962410,1.100719,-2.484643)","(-3.489817,1.075792,-2.715347)",0.224569
"2022-06-15 15:40:02","(-3.033048,1.111568,-2.514451)","(-3.755567,1.222536,-2.819335)",0.219981
"2022-06-15 15:40:02","(-3.101987,1.123811,-2.540500)","(-3.807123,1.249038,-2.806909)",0.249005
"2022-06-15 15:40:02","(-3.149726,1.124926,-2.556765)","(-3.638011,1.136330,-2.723155)",0.250000
"2022-06-15 15:40:02","(-3.217825,1.126120,-2.579672)","(-3.914378,1.138333,-2.813956)",0.250000
"2022-06-15 15:40:02","(-3.271112,1.126509,-2.596682)","(-3.816150,1.130488,-2.770702)",0.250000
"2022-06-15 15:40:02","(-3.339602,1.127597,-2.616802)","(-4.040146,1.138726,-2.822623)",0.250000
"2022-06-15 15:40:02","(-3.406011,1.129095,-2.633877)","(-4.085264,1.144417,-2.808513)",0.250000
"2022-06-15 15:40:02","(-3.456939,1.128338,-2.645962)","(-3.977853,1.120595,-2.769601)",0.250000
"2022-06-15 15:40:02","(-3.526675,1.125087,-2.661725)","(-4.239963,1.091835,-2.822882)",0.250000
"2022-06-15 15:40:02","(-3.599642,1.119231,-2.677455)","(-4.345972,1.059333,-2.838305)",0.250000
"2022-06-15 15:40:02","(-3.654485,1.113225,-2.686689)","(-4.215446,1.051793,-2.781216)",0.250000
"2022-06-15 15:40:02","(-3.728691,1.104373,-2.699066)","(-4.487695,1.013831,-2.825620)",0.250000
"2022-06-15 15:40:02","(-3.785859,1.098651,-2.707798)","(-4.370600,1.040125,-2.797141)",0.250000
"2022-06-15 15:40:02","(-3.867917,1.102000,-2.717712)","(-4.707237,1.136254,-2.819156)",0.250000
"2022-06-15 15:40:02","(-3.951024,1.111208,-2.724532)","(-4.801082,1.205391,-2.794225)",0.250000
"2022-06-15 15:40:02","(-4.006966,1.116841,-2.728129)","(-4.579163,1.174458,-2.764951)",0.250000
"2022-06-15 15:40:02","(-4.074742,1.118152,-2.733766)","(-4.767981,1.131562,-2.791341)",0.250000
"2022-06-15 15:40:02","(-4.125981,1.117938,-2.740036)","(-4.650071,1.115749,-2.804139)",0.250000
"2022-06-15 15:40:02","(-4.194055,1.119547,-2.749010)","(-4.890344,1.136004,-2.840929)",0.250000
"2022-06-15 15:40:03","(-4.262768,1.122738,-2.757775)","(-4.965582,1.155377,-2.847377)",0.250000
"2022-06-15 15:40:03","(-4.312229,1.124094,-2.764822)","(-4.818147,1.137964,-2.836944)",0.250000
"2022-06-15 15:40:03","(-4.381266,1.124307,-2.777782)","(-5.087396,1.126486,-2.910265)",0.250000
"2022-06-15 15:40:03","(-4.450670,1.120399,-2.792102)","(-5.160565,1.080426,-2.938680)",0.245837
"2022-06-15 15:40:03","(-4.504075,1.114921,-2.804900)","(-5.050319,1.058890,-2.935748)",0.222819
"2022-06-15 15:40:03","(-4.573098,1.105965,-2.822607)","(-5.279097,1.014360,-3.003723)",0.187476
"2022-06-15 15:40:03","(-4.625395,1.100680,-2.838467)","(-5.160306,1.046623,-3.000613)",0.160528
"2022-06-15 15:40:03","(-4.698395,1.097217,-2.862896)","(-5.445074,1.061796,-3.112846)",0.122805
"2022-06-15 15:40:03","(-4.778857,1.102747,-2.890096)","(-5.601858,1.159310,-3.168364)",0.131892
"2022-06-15 15:40:03","(-4.839714,1.108212,-2.910816)","(-5.462183,1.164111,-3.122728)",0.134459
"2022-06-15 15:40:03","(-4.907926,1.112647,-2.931455)","(-5.605621,1.158011,-3.142492)",0.159842
"2022-06-15 15:40:03","(-4.953952,1.114656,-2.944415)","(-5.424726,1.135204,-3.076931)",0.179555
"2022-06-15 15:40:03","(-5.018253,1.117794,-2.962024)","(-5.675949,1.149891,-3.142184)",RESET:110.000000
"2022-06-15 15:40:03","(-5.018253,1.117794,-2.962024)","(-5.675949,1.149891,-3.142184)",RESET:110.000000
"2022-06-15 15:40:03","(-5.018253,1.117794,-2.962024)","(-5.675949,1.149891,-3.142184)",RESET:110.000000
"2022-06-15 15:40:03","(-5.018253,1.117794,-2.962024)","(-5.675949,1.149891,-3.142184)",RESET:110.000000
"2022-06-15 15:40:03","(-5.081320,1.119339,-2.977349)","(-5.726389,1.135141,-3.134182)",0.000000
"2022-06-15 15:40:03","(-5.127571,1.121290,-2.986502)","(-5.600646,1.141245,-3.080041)",0.000000
"2022-06-15 15:40:03","(-5.190127,1.124027,-2.996984)","(-5.829978,1.152023,-3.104244)",0.000000
"2022-06-15 15:40:03","(-5.237424,1.122761,-3.003804)","(-5.721203,1.109812,-3.073561)",0.000000
"2022-06-15 15:40:08","(-5.369317,1.112697,0.849123)","(-6.718364,1.009758,40.258571)",0.000000
"2022-06-15 15:40:08","(-5.342029,1.104149,0.919447)","(-5.062923,1.016716,1.638792)",0.000000
"2022-06-15 15:40:08","(-5.309459,1.112158,0.996430)","(-4.976318,1.194077,1.783814)",0.000000
"2022-06-15 15:40:08","(-5.281970,1.115727,1.045402)","(-5.000794,1.152232,1.546225)",0.000000
"2022-06-15 15:40:08","(-5.248473,1.114345,1.103252)","(-4.905857,1.100209,1.695038)",0.000000
"2022-06-15 15:40:08","(-5.225658,1.114315,1.148402)","(-4.992301,1.114009,1.610134)",0.000000
